DATE,TIME,TIMESTAMP,DID,MODE,ANGLE
2021-08-30,02:00:06,1630288756,A676141323,WIND-STOW,1.7
2021-08-30,02:00:07,1630288756,A676151324,WIND-STOW,1.2
2021-08-30,02:00:08,1630288739,A676161325,WIND-STOW,-11.1
2021-08-30,02:00:09,1630288740,A676171326,WIND-STOW,3.8
2021-08-30,02:00:10,1630288740,A676181327,WIND-STOW,3.5
2021-08-30,02:00:11,1630288741,A676191328,WIND-STOW,3.0
2021-08-30,02:00:13,1630288742,A676201329,WIND-STOW,2.4
2021-08-30,02:00:14,1630288737,A676211330,WIND-STOW,0.9
2021-08-30,02:00:16,1630288737,A676221331,WIND-STOW,0.7
2021-08-30,02:00:17,1630288738,A676231332,WIND-STOW,0.1
2021-08-30,02:00:18,1630288683,A676351344,WIND-STOW,-0.0
2021-08-30,02:00:18,1630288738,A676241333,WIND-STOW,0.2
2021-08-30,02:00:20,1630288740,A676251334,WIND-STOW,0.1
2021-08-30,02:00:21,1630288736,A676261335,WIND-STOW,1.8
2021-08-30,02:00:23,1630288736,A676271336,WIND-STOW,-0.1
2021-08-30,02:00:24,1630288737,A676281337,WIND-STOW,-0.0
2021-08-30,02:00:25,1630288737,A676291338,WIND-STOW,0.2
2021-08-30,02:00:27,1630288658,A676301339,WIND-STOW,0.1
2021-08-30,02:00:28,1630288697,A676311340,WIND-STOW,-0.0
2021-08-30,02:00:29,1630288697,A676321341,WIND-STOW,-0.5
2021-08-30,02:00:30,1630288696,A676351344,WIND-STOW,0.5
2021-08-30,02:00:34,1630288700,A676341343,WIND-STOW,7.7
2021-08-30,02:00:35,1630288701,A676351344,WIND-STOW,0.1
2021-08-30,02:00:37,1630288699,A676361345,WIND-STOW,3.4
2021-08-30,02:00:38,1630288700,A676371346,WIND-STOW,4.3
2021-08-30,02:00:42,1630288701,A676391348,WIND-STOW,3.8
2021-08-30,02:00:44,1630288650,A676401349,WIND-STOW,2.8
2021-08-30,02:00:45,1630288698,A676411350,WIND-STOW,3.8
2021-08-30,02:00:46,1630288699,A676421351,WIND-STOW,1.9
2021-08-30,02:00:47,1630288700,A676431352,WIND-STOW,7.9
2021-08-30,02:00:48,1630288701,A676441353,WIND-STOW,3.4
2021-08-30,02:00:49,1630288701,A676451354,WIND-STOW,8.1
2021-08-30,02:00:51,1630288700,A676461355,WIND-STOW,3.3
2021-08-30,02:00:52,1630288700,A676471356,WIND-STOW,-0.9
2021-08-30,02:00:53,1630288701,A676481357,WIND-STOW,10.8
2021-08-30,02:00:54,1630288702,A676491358,WIND-STOW,0.9
2021-08-30,02:00:55,1630288703,A676501359,WIND-STOW,-0.8
2021-08-30,02:00:57,1630288696,A676511360,WIND-STOW,1.0
2021-08-30,02:00:58,1630288696,A676521361,WIND-STOW,-0.2
2021-08-30,02:00:59,1630288696,A676531362,WIND-STOW,-0.0
2021-08-30,02:01:00,1630288698,A676541363,WIND-STOW,-0.3
2021-08-30,02:01:01,1630288697,A676551364,WIND-STOW,0.3
2021-08-30,02:01:03,1630288697,A676561365,WIND-STOW,-1.0
2021-08-30,02:01:04,1630288698,A676571366,WIND-STOW,-1.5
2021-08-30,02:01:05,1630288698,A676581367,WIND-STOW,0.3
2021-08-30,02:01:06,1630288697,A676591368,WIND-STOW,1.7
2021-08-30,02:01:08,1630288699,A676601369,WIND-STOW,0.8
2021-08-30,02:01:09,1630288669,A676611370,WIND-STOW,-1.7
2021-08-30,02:01:10,1630288863,A676621371,WIND-STOW,2.0
2021-08-30,02:02:04,1630288790,A676351344,WIND-STOW,-0.0
2021-08-30,02:02:27,1630288900,A676121321,WIND-STOW,-0.3
2021-08-30,02:04:13,1630288919,A676351344,WIND-STOW,-0.2
2021-08-30,02:04:29,1630289041,A676041313,WIND-STOW,1.1
2021-08-30,02:04:48,1630288954,A676351344,WIND-STOW,0.7
2021-08-30,02:05:33,1630289091,A676101319,WIND-STOW,0.9
2021-08-30,02:05:36,1630289002,A676351344,WIND-STOW,-0.4
2021-08-30,02:06:02,1630289028,A676351344,WIND-STOW,0.8
2021-08-30,02:06:16,1630289042,A676351344,WIND-STOW,-0.1
2021-08-30,02:06:48,1630289074,A676351344,WIND-STOW,-0.4
2021-08-30,02:06:53,1630289079,A676351344,WIND-STOW,-0.1
2021-08-30,02:07:24,1630289110,A676351344,WIND-STOW,0.9
2021-08-30,02:07:29,1630289114,A676351344,WIND-STOW,-0.2
2021-08-30,02:07:38,1630289124,A676351344,WIND-STOW,0.5
2021-08-30,02:07:49,1630289135,A676351344,WIND-STOW,0.5
2021-08-30,02:07:52,1630289226,A676121321,WIND-STOW,-0.1
2021-08-30,02:08:02,1630289148,A676351344,WIND-STOW,-0.2
2021-08-30,02:08:13,1630289285,A675921301,WIND-STOW,1.6
2021-08-30,02:08:15,1630289286,A675931302,WIND-STOW,3.1
2021-08-30,02:08:16,1630289287,A675941303,WIND-STOW,3.1
2021-08-30,02:08:17,1630289290,A675951304,WIND-STOW,-0.1
2021-08-30,02:08:19,1630289283,A675961305,WIND-STOW,0.9
2021-08-30,02:08:20,1630289283,A675971306,WIND-STOW,1.8
2021-08-30,02:08:21,1630289285,A675981307,WIND-STOW,2.9
2021-08-30,02:08:22,1630289283,A675991308,WIND-STOW,3.8
2021-08-30,02:08:23,1630289169,A676351344,WIND-STOW,-0.6
2021-08-30,02:08:24,1630289284,A676001309,WIND-STOW,4.7
2021-08-30,02:08:25,1630289283,A676011310,WIND-STOW,0.0
2021-08-30,02:08:27,1630289283,A676021311,WIND-STOW,0.2
2021-08-30,02:08:28,1630289265,A676031312,WIND-STOW,0.4
2021-08-30,02:08:30,1630289282,A676041313,WIND-STOW,1.5
2021-08-30,02:08:31,1630289283,A676051314,WIND-STOW,1.5
2021-08-30,02:08:32,1630289273,A676061315,WIND-STOW,0.3
2021-08-30,02:08:34,1630289274,A676071316,WIND-STOW,-0.0
2021-08-30,02:08:35,1630289274,A676081317,WIND-STOW,0.2
2021-08-30,02:08:36,1630289275,A676091318,WIND-STOW,0.5
2021-08-30,02:08:38,1630289276,A676101319,WIND-STOW,1.2
2021-08-30,02:08:39,1630289274,A676111320,WIND-STOW,1.8
2021-08-30,02:08:42,1630289275,A676121321,WIND-STOW,-0.1
2021-08-30,02:08:43,1630289188,A676131322,WIND-STOW,4.8
2021-08-30,02:08:45,1630289275,A676141323,WIND-STOW,1.3
2021-08-30,02:08:46,1630289275,A676151324,WIND-STOW,1.6
2021-08-30,02:08:47,1630289258,A676161325,WIND-STOW,-10.2
2021-08-30,02:08:49,1630289194,A676351344,WIND-STOW,0.5
2021-08-30,02:08:49,1630289259,A676171326,WIND-STOW,4.2
2021-08-30,02:08:50,1630289260,A676181327,WIND-STOW,3.8
2021-08-30,02:08:51,1630289261,A676191328,WIND-STOW,3.2
2021-08-30,02:08:52,1630289261,A676201329,WIND-STOW,2.5
2021-08-30,02:08:53,1630289256,A676211330,WIND-STOW,0.7
2021-08-30,02:08:55,1630289256,A676221331,WIND-STOW,0.6
2021-08-30,02:08:56,1630289257,A676231332,WIND-STOW,0.4
2021-08-30,02:08:57,1630289257,A676241333,WIND-STOW,0.3
2021-08-30,02:08:59,1630289258,A676251334,WIND-STOW,0.0
2021-08-30,02:09:00,1630289254,A676261335,WIND-STOW,1.9
2021-08-30,02:09:01,1630289254,A676271336,WIND-STOW,0.0
2021-08-30,02:09:02,1630289208,A676351344,WIND-STOW,-1.2
2021-08-30,02:09:04,1630289256,A676281337,WIND-STOW,0.1
2021-08-30,02:09:05,1630289257,A676291338,WIND-STOW,0.1
2021-08-30,02:09:06,1630289177,A676301339,WIND-STOW,0.0
2021-08-30,02:09:08,1630289216,A676311340,WIND-STOW,-0.5
2021-08-30,02:09:09,1630289216,A676321341,WIND-STOW,-0.8
2021-08-30,02:09:11,1630289218,A676331342,WIND-STOW,3.8
2021-08-30,02:09:12,1630289218,A676341343,WIND-STOW,8.1
2021-08-30,02:09:13,1630289219,A676351344,WIND-STOW,-0.0
2021-08-30,02:09:14,1630289217,A676361345,WIND-STOW,4.8
2021-08-30,02:09:16,1630289218,A676371346,WIND-STOW,5.9
2021-08-30,02:09:20,1630289219,A676391348,WIND-STOW,6.2
2021-08-30,02:09:21,1630289227,A676351344,WIND-STOW,-0.2
2021-08-30,02:09:22,1630289168,A676401349,WIND-STOW,4.4
2021-08-30,02:09:23,1630289216,A676411350,WIND-STOW,6.9
2021-08-30,02:09:24,1630289217,A676421351,WIND-STOW,3.1
2021-08-30,02:09:25,1630289218,A676431352,WIND-STOW,10.5
2021-08-30,02:09:27,1630289219,A676441353,WIND-STOW,5.1
2021-08-30,02:09:28,1630289219,A676451354,WIND-STOW,14.0
2021-08-30,02:09:29,1630289218,A676461355,WIND-STOW,9.8
2021-08-30,02:09:30,1630289219,A676471356,WIND-STOW,-1.7
2021-08-30,02:09:31,1630289220,A676481357,WIND-STOW,13.7
2021-08-30,02:09:33,1630289220,A676491358,WIND-STOW,1.6
2021-08-30,02:09:34,1630289240,A676351344,WIND-STOW,-0.8
2021-08-30,02:09:34,1630289221,A676501359,WIND-STOW,-1.3
2021-08-30,02:09:35,1630289214,A676511360,WIND-STOW,1.2
2021-08-30,02:09:36,1630289215,A676521361,WIND-STOW,-0.3
2021-08-30,02:09:37,1630289215,A676531362,WIND-STOW,0.0
2021-08-30,02:09:39,1630289217,A676541363,WIND-STOW,0.2
2021-08-30,02:09:40,1630289216,A676551364,WIND-STOW,0.3
2021-08-30,02:09:41,1630289335,A676121321,WIND-STOW,-0.7
2021-08-30,02:09:42,1630289216,A676561365,WIND-STOW,-0.7
2021-08-30,02:09:43,1630289217,A676571366,WIND-STOW,-2.1
2021-08-30,02:09:44,1630289217,A676581367,WIND-STOW,0.2
2021-08-30,02:09:46,1630289217,A676591368,WIND-STOW,1.6
2021-08-30,02:09:47,1630289219,A676601369,WIND-STOW,1.0
2021-08-30,02:09:49,1630289188,A676611370,WIND-STOW,-2.2
2021-08-30,02:09:50,1630289256,A676351344,WIND-STOW,0.6
2021-08-30,02:09:50,1630289382,A676621371,WIND-STOW,1.8
2021-08-30,02:09:52,1630289258,A676351344,WIND-STOW,0.2
2021-08-30,02:10:20,1630289286,A676351344,WIND-STOW,0.0
2021-08-30,02:10:27,1630289399,A676041313,WIND-STOW,1.5
2021-08-30,02:11:00,1630289414,A676121321,WIND-STOW,0.0
2021-08-30,02:11:31,1630289449,A676101319,WIND-STOW,1.4
2021-08-30,02:11:45,1630289459,A676121321,WIND-STOW,-0.0
2021-08-30,02:11:50,1630289376,A676351344,WIND-STOW,-0.2
2021-08-30,02:11:55,1630289381,A676351344,WIND-STOW,-0.1
2021-08-30,02:12:09,1630289395,A676351344,WIND-STOW,0.1
2021-08-30,02:12:56,1630289442,A676351344,WIND-STOW,0.7
2021-08-30,02:13:30,1630289476,A676351344,WIND-STOW,-0.0
2021-08-30,02:13:43,1630289576,A676121321,WIND-STOW,-0.5
2021-08-30,02:14:13,1630289606,A676121321,WIND-STOW,-0.1
2021-08-30,02:14:19,1630289525,A676351344,WIND-STOW,-0.0
2021-08-30,02:14:37,1630289543,A676351344,WIND-STOW,0.5
2021-08-30,02:14:59,1630289653,A676121321,WIND-STOW,0.0
2021-08-30,02:15:08,1630289574,A676351344,WIND-STOW,-0.2
2021-08-30,02:15:13,1630289667,A676121321,WIND-STOW,-0.0
2021-08-30,02:15:24,1630289590,A676351344,WIND-STOW,0.4
2021-08-30,02:15:42,1630289608,A676351344,WIND-STOW,-0.2
2021-08-30,02:16:02,1630289716,A676121321,WIND-STOW,-0.5
2021-08-30,02:16:24,1630289756,A676041313,WIND-STOW,1.7
2021-08-30,02:16:51,1630289675,A676351344,WIND-STOW,0.0
2021-08-30,02:16:54,1630289680,A676351344,WIND-STOW,-0.0
2021-08-30,02:16:56,1630289681,A676351344,WIND-STOW,0.1
2021-08-30,02:17:01,1630289687,A676351344,WIND-STOW,-0.0
2021-08-30,02:17:02,1630289688,A676351344,WIND-STOW,0.0
2021-08-30,02:17:23,1630289709,A676351344,WIND-STOW,0.3
2021-08-30,02:17:29,1630289807,A676101319,WIND-STOW,1.3
2021-08-30,02:17:40,1630289726,A676351344,WIND-STOW,0.0
2021-08-30,02:17:46,1630289732,A676351344,WIND-STOW,0.2
2021-08-30,02:18:01,1630289747,A676351344,WIND-STOW,-0.1
2021-08-30,02:18:02,1630289748,A676351344,WIND-STOW,0.1
2021-08-30,02:18:14,1630289760,A676351344,WIND-STOW,0.5
2021-08-30,02:18:35,1630289781,A676351344,WIND-STOW,0.0
2021-08-30,02:18:40,1630289785,A676351344,WIND-STOW,-0.1
2021-08-30,02:18:47,1630289793,A676351344,WIND-STOW,-0.0
2021-08-30,02:19:07,1630289813,A676351344,WIND-STOW,-0.0
2021-08-30,02:19:14,1630289906,A676121321,WIND-STOW,0.7
2021-08-30,02:19:41,1630289935,A676121321,WIND-STOW,0.1
2021-08-30,02:19:53,1630289985,A675921301,WIND-STOW,1.4
2021-08-30,02:19:58,1630289988,A675941303,WIND-STOW,3.1
2021-08-30,02:19:59,1630289992,A675951304,WIND-STOW,-0.1
2021-08-30,02:20:00,1630289985,A675961305,WIND-STOW,1.3
2021-08-30,02:20:02,1630289985,A675971306,WIND-STOW,1.7
2021-08-30,02:20:03,1630289987,A675981307,WIND-STOW,2.5
2021-08-30,02:20:04,1630289985,A675991308,WIND-STOW,3.8
2021-08-30,02:20:06,1630289986,A676001309,WIND-STOW,4.5
2021-08-30,02:20:07,1630289985,A676011310,WIND-STOW,0.2
2021-08-30,02:20:09,1630289985,A676021311,WIND-STOW,0.7
2021-08-30,02:20:10,1630289966,A676031312,WIND-STOW,0.2
2021-08-30,02:20:11,1630289983,A676041313,WIND-STOW,1.6
2021-08-30,02:20:12,1630289984,A676051314,WIND-STOW,1.7
2021-08-30,02:20:14,1630289975,A676061315,WIND-STOW,0.5
2021-08-30,02:20:15,1630289975,A676071316,WIND-STOW,-0.1
2021-08-30,02:20:17,1630289976,A676081317,WIND-STOW,0.1
2021-08-30,02:20:18,1630289976,A676091318,WIND-STOW,0.3
2021-08-30,02:20:19,1630289977,A676101319,WIND-STOW,1.3
2021-08-30,02:20:20,1630289886,A676351344,WIND-STOW,-0.1
2021-08-30,02:20:24,1630289976,A676111320,WIND-STOW,1.4
2021-08-30,02:20:26,1630289978,A676121321,WIND-STOW,-0.1
2021-08-30,02:20:28,1630289893,A676131322,WIND-STOW,5.2
2021-08-30,02:20:29,1630289979,A676141323,WIND-STOW,1.6
2021-08-30,02:20:30,1630289980,A676151324,WIND-STOW,1.4
2021-08-30,02:20:32,1630289962,A676161325,WIND-STOW,-10.7
2021-08-30,02:20:32,1630289898,A676351344,WIND-STOW,0.0
2021-08-30,02:20:33,1630289964,A676171326,WIND-STOW,4.4
2021-08-30,02:20:34,1630289964,A676181327,WIND-STOW,4.3
2021-08-30,02:20:35,1630289965,A676191328,WIND-STOW,3.6
2021-08-30,02:20:36,1630289966,A676201329,WIND-STOW,3.2
2021-08-30,02:20:38,1630289960,A676211330,WIND-STOW,1.2
2021-08-30,02:20:39,1630289961,A676221331,WIND-STOW,0.8
2021-08-30,02:20:40,1630289962,A676231332,WIND-STOW,0.3
2021-08-30,02:20:42,1630289961,A676241333,WIND-STOW,0.4
2021-08-30,02:20:43,1630289963,A676251334,WIND-STOW,-0.1
2021-08-30,02:20:44,1630289959,A676261335,WIND-STOW,1.9
2021-08-30,02:20:45,1630289911,A676351344,WIND-STOW,-0.3
2021-08-30,02:20:45,1630289959,A676271336,WIND-STOW,0.1
2021-08-30,02:20:47,1630289960,A676281337,WIND-STOW,-0.1
2021-08-30,02:20:48,1630289960,A676291338,WIND-STOW,0.0
2021-08-30,02:20:50,1630289880,A676301339,WIND-STOW,-0.1
2021-08-30,02:20:51,1630289919,A676311340,WIND-STOW,-0.4
2021-08-30,02:20:52,1630289919,A676321341,WIND-STOW,-0.7
2021-08-30,02:20:55,1630289921,A676331342,WIND-STOW,2.8
2021-08-30,02:20:56,1630289922,A676341343,WIND-STOW,7.3
2021-08-30,02:20:57,1630289923,A676351344,WIND-STOW,0.0
2021-08-30,02:20:59,1630289921,A676361345,WIND-STOW,4.2
2021-08-30,02:21:00,1630289923,A676371346,WIND-STOW,5.5
2021-08-30,02:21:01,1630289927,A676351344,WIND-STOW,-0.4
2021-08-30,02:21:04,1630289923,A676391348,WIND-STOW,5.7
2021-08-30,02:21:05,1630290018,A676121321,WIND-STOW,-0.3
2021-08-30,02:21:06,1630289872,A676401349,WIND-STOW,3.9
2021-08-30,02:21:07,1630289920,A676411350,WIND-STOW,6.8
2021-08-30,02:21:08,1630289921,A676421351,WIND-STOW,2.9
2021-08-30,02:21:10,1630289922,A676431352,WIND-STOW,10.1
2021-08-30,02:21:11,1630289923,A676441353,WIND-STOW,5.3
2021-08-30,02:21:12,1630289923,A676451354,WIND-STOW,13.9
2021-08-30,02:21:13,1630289922,A676461355,WIND-STOW,9.9
2021-08-30,02:21:14,1630289923,A676471356,WIND-STOW,-1.9
2021-08-30,02:21:15,1630289941,A676351344,WIND-STOW,0.6
2021-08-30,02:21:15,1630289924,A676481357,WIND-STOW,13.8
2021-08-30,02:21:17,1630289924,A676491358,WIND-STOW,0.8
2021-08-30,02:21:18,1630289925,A676501359,WIND-STOW,-0.7
2021-08-30,02:21:19,1630289918,A676511360,WIND-STOW,0.9
2021-08-30,02:21:20,1630289918,A676521361,WIND-STOW,-0.6
2021-08-30,02:21:20,1630289946,A676351344,WIND-STOW,-0.0
2021-08-30,02:21:21,1630289919,A676531362,WIND-STOW,-0.1
2021-08-30,02:21:23,1630289920,A676541363,WIND-STOW,-0.3
2021-08-30,02:21:24,1630289920,A676551364,WIND-STOW,0.2
2021-08-30,02:21:24,1630290038,A676121321,WIND-STOW,0.0
2021-08-30,02:21:25,1630289919,A676561365,WIND-STOW,-1.2
2021-08-30,02:21:26,1630289920,A676571366,WIND-STOW,-2.3
2021-08-30,02:21:28,1630289920,A676581367,WIND-STOW,0.9
2021-08-30,02:21:29,1630290043,A676121321,WIND-STOW,0.0
2021-08-30,02:21:29,1630289920,A676591368,WIND-STOW,1.3
2021-08-30,02:21:31,1630289922,A676601369,WIND-STOW,0.8
2021-08-30,02:21:32,1630289892,A676611370,WIND-STOW,-2.3
2021-08-30,02:21:33,1630290085,A676621371,WIND-STOW,2.1
2021-08-30,02:21:49,1630289975,A676351344,WIND-STOW,-0.0
2021-08-30,02:22:22,1630290114,A676041313,WIND-STOW,1.3
2021-08-30,02:23:28,1630290165,A676101319,WIND-STOW,1.4
2021-08-30,02:23:43,1630290089,A676351344,WIND-STOW,0.1
2021-08-30,02:24:18,1630290124,A676351344,WIND-STOW,-0.2
2021-08-30,02:24:51,1630290157,A676351344,WIND-STOW,-0.3
2021-08-30,02:24:59,1630290165,A676351344,WIND-STOW,-0.0
2021-08-30,02:25:06,1630290172,A676351344,WIND-STOW,0.0
2021-08-30,02:25:20,1630290186,A676351344,WIND-STOW,-0.1
2021-08-30,02:26:11,1630290237,A676351344,WIND-STOW,0.5
2021-08-30,02:26:55,1630290280,A676351344,WIND-STOW,-0.1
2021-08-30,02:27:03,1630290289,A676351344,WIND-STOW,-0.3
2021-08-30,02:27:04,1630290378,A676121321,WIND-STOW,-0.6
2021-08-30,02:27:07,1630290293,A676351344,WIND-STOW,-0.2
2021-08-30,02:27:33,1630290319,A676351344,WIND-STOW,1.0
2021-08-30,02:27:41,1630290327,A676351344,WIND-STOW,0.0
2021-08-30,02:28:01,1630290435,A676121321,WIND-STOW,-0.5
2021-08-30,02:28:21,1630290472,A676041313,WIND-STOW,1.5
2021-08-30,02:28:23,1630290369,A676351344,WIND-STOW,-0.0
2021-08-30,02:28:27,1630290499,A675921301,WIND-STOW,1.5
2021-08-30,02:28:28,1630290499,A675931302,WIND-STOW,3.3
2021-08-30,02:28:29,1630290500,A675941303,WIND-STOW,3.4
2021-08-30,02:28:30,1630290503,A675951304,WIND-STOW,-0.1
2021-08-30,02:28:32,1630290496,A675961305,WIND-STOW,1.2
2021-08-30,02:28:33,1630290497,A675971306,WIND-STOW,1.7
2021-08-30,02:28:34,1630290498,A675981307,WIND-STOW,2.5
2021-08-30,02:28:35,1630290496,A675991308,WIND-STOW,3.5
2021-08-30,02:28:37,1630290497,A676001309,WIND-STOW,4.6
2021-08-30,02:28:38,1630290495,A676011310,WIND-STOW,0.0
2021-08-30,02:28:39,1630290496,A676021311,WIND-STOW,0.7
2021-08-30,02:28:40,1630290386,A676351344,WIND-STOW,0.4
2021-08-30,02:28:44,1630290496,A676041313,WIND-STOW,1.8
2021-08-30,02:28:45,1630290497,A676051314,WIND-STOW,1.7
2021-08-30,02:28:46,1630290487,A676061315,WIND-STOW,0.2
2021-08-30,02:28:47,1630290487,A676071316,WIND-STOW,-0.0
2021-08-30,02:28:49,1630290488,A676081317,WIND-STOW,0.4
2021-08-30,02:28:50,1630290488,A676091318,WIND-STOW,0.3
2021-08-30,02:28:51,1630290489,A676101319,WIND-STOW,1.1
2021-08-30,02:28:53,1630290487,A676111320,WIND-STOW,1.6
2021-08-30,02:28:54,1630290488,A676121321,WIND-STOW,0.3
2021-08-30,02:28:55,1630290401,A676131322,WIND-STOW,5.1
2021-08-30,02:28:57,1630290487,A676141323,WIND-STOW,1.6
2021-08-30,02:28:57,1630290403,A676351344,WIND-STOW,0.1
2021-08-30,02:28:58,1630290487,A676151324,WIND-STOW,2.1
2021-08-30,02:28:59,1630290470,A676161325,WIND-STOW,-11.0
2021-08-30,02:29:01,1630290471,A676171326,WIND-STOW,4.5
2021-08-30,02:29:02,1630290472,A676181327,WIND-STOW,4.0
2021-08-30,02:29:03,1630290473,A676191328,WIND-STOW,3.8
2021-08-30,02:29:04,1630290473,A676201329,WIND-STOW,2.9
2021-08-30,02:29:05,1630290468,A676211330,WIND-STOW,1.2
2021-08-30,02:29:06,1630290468,A676221331,WIND-STOW,1.4
2021-08-30,02:29:07,1630290413,A676351344,WIND-STOW,-0.0
2021-08-30,02:29:08,1630290469,A676231332,WIND-STOW,0.9
2021-08-30,02:29:09,1630290469,A676241333,WIND-STOW,0.2
2021-08-30,02:29:10,1630290470,A676251334,WIND-STOW,0.4
2021-08-30,02:29:12,1630290466,A676261335,WIND-STOW,2.3
2021-08-30,02:29:13,1630290466,A676271336,WIND-STOW,0.0
2021-08-30,02:29:14,1630290468,A676281337,WIND-STOW,-0.0
2021-08-30,02:29:16,1630290468,A676291338,WIND-STOW,0.1
2021-08-30,02:29:16,1630290422,A676351344,WIND-STOW,0.1
2021-08-30,02:29:17,1630290388,A676301339,WIND-STOW,-0.0
2021-08-30,02:29:18,1630290427,A676311340,WIND-STOW,-0.3
2021-08-30,02:29:20,1630290427,A676321341,WIND-STOW,-0.7
2021-08-30,02:29:21,1630290428,A676331342,WIND-STOW,3.6
2021-08-30,02:29:22,1630290428,A676341343,WIND-STOW,7.6
2021-08-30,02:29:24,1630290430,A676351344,WIND-STOW,0.1
2021-08-30,02:29:25,1630290427,A676361345,WIND-STOW,4.9
2021-08-30,02:29:26,1630290524,A676101319,WIND-STOW,1.3
2021-08-30,02:29:27,1630290429,A676371346,WIND-STOW,5.5
2021-08-30,02:29:28,1630290434,A676351344,WIND-STOW,-0.2
2021-08-30,02:29:31,1630290429,A676391348,WIND-STOW,5.3
2021-08-30,02:29:32,1630290379,A676401349,WIND-STOW,4.5
2021-08-30,02:29:33,1630290427,A676411350,WIND-STOW,7.6
2021-08-30,02:29:34,1630290427,A676421351,WIND-STOW,3.4
2021-08-30,02:29:35,1630290428,A676431352,WIND-STOW,11.1
2021-08-30,02:29:37,1630290429,A676441353,WIND-STOW,4.6
2021-08-30,02:29:38,1630290429,A676451354,WIND-STOW,14.4
2021-08-30,02:29:39,1630290428,A676461355,WIND-STOW,10.2
2021-08-30,02:29:40,1630290429,A676471356,WIND-STOW,-0.3
2021-08-30,02:29:41,1630290429,A676481357,WIND-STOW,14.1
2021-08-30,02:29:42,1630290430,A676491358,WIND-STOW,0.8
2021-08-30,02:29:44,1630290431,A676501359,WIND-STOW,-0.4
2021-08-30,02:29:45,1630290424,A676511360,WIND-STOW,0.4
2021-08-30,02:29:46,1630290452,A676351344,WIND-STOW,-0.1
2021-08-30,02:29:47,1630290425,A676521361,WIND-STOW,-0.4
2021-08-30,02:29:48,1630290425,A676531362,WIND-STOW,0.1
2021-08-30,02:29:49,1630290426,A676541363,WIND-STOW,-0.6
2021-08-30,02:29:50,1630290426,A676551364,WIND-STOW,0.2
2021-08-30,02:29:52,1630290426,A676561365,WIND-STOW,-1.1
2021-08-30,02:29:53,1630290427,A676571366,WIND-STOW,-2.2
2021-08-30,02:29:54,1630290427,A676581367,WIND-STOW,1.4
2021-08-30,02:29:56,1630290427,A676591368,WIND-STOW,1.9
2021-08-30,02:29:56,1630290462,A676351344,WIND-STOW,-0.0
2021-08-30,02:29:57,1630290429,A676601369,WIND-STOW,0.8
2021-08-30,02:29:58,1630290464,A676351344,WIND-STOW,0.2
2021-08-30,02:29:58,1630290398,A676611370,WIND-STOW,-2.9
2021-08-30,02:30:00,1630290465,A676351344,WIND-STOW,0.1
2021-08-30,02:30:00,1630290592,A676621371,WIND-STOW,2.2
2021-08-30,02:30:19,1630290572,A676121321,WIND-STOW,0.0
2021-08-30,02:30:23,1630290577,A676121321,WIND-STOW,-0.0
2021-08-30,02:30:38,1630290592,A676121321,WIND-STOW,0.2
2021-08-30,02:30:55,1630290609,A676121321,WIND-STOW,0.0
2021-08-30,02:31:14,1630290628,A676121321,WIND-STOW,0.4
2021-08-30,02:31:31,1630290557,A676351344,WIND-STOW,0.0
2021-08-30,02:31:35,1630290649,A676121321,WIND-STOW,-0.1
2021-08-30,02:31:43,1630290657,A676121321,WIND-STOW,-0.1
2021-08-30,02:32:55,1630290641,A676351344,WIND-STOW,-0.4
2021-08-30,02:33:08,1630290654,A676351344,WIND-STOW,0.3
2021-08-30,02:33:22,1630290668,A676351344,WIND-STOW,0.4
2021-08-30,02:33:37,1630290683,A676351344,WIND-STOW,-0.2
2021-08-30,02:34:10,1630290716,A676351344,WIND-STOW,1.5
2021-08-30,02:34:13,1630290807,A676121321,WIND-STOW,0.0
2021-08-30,02:34:17,1630290829,A676041313,WIND-STOW,1.4
2021-08-30,02:35:19,1630290785,A676351344,WIND-STOW,-0.4
2021-08-30,02:35:24,1630290882,A676101319,WIND-STOW,1.4
2021-08-30,02:36:01,1630290827,A676351344,WIND-STOW,-0.0
2021-08-30,02:36:08,1630290922,A676121321,WIND-STOW,0.3
2021-08-30,02:36:35,1630290949,A676121321,WIND-STOW,-0.6
2021-08-30,02:37:10,1630290894,A676351344,WIND-STOW,-0.2
2021-08-30,02:37:11,1630290897,A676351344,WIND-STOW,-0.0
2021-08-30,02:37:13,1630290899,A676351344,WIND-STOW,-0.0
2021-08-30,02:37:23,1630290909,A676351344,WIND-STOW,-0.2
2021-08-30,02:37:30,1630290916,A676351344,WIND-STOW,-0.1
2021-08-30,02:37:34,1630290920,A676351344,WIND-STOW,0.1
2021-08-30,02:38:11,1630290957,A676351344,WIND-STOW,0.1
2021-08-30,02:38:15,1630290961,A676351344,WIND-STOW,-0.2
2021-08-30,02:38:43,1630290989,A676351344,WIND-STOW,0.1
2021-08-30,02:38:51,1630290997,A676351344,WIND-STOW,-0.1
2021-08-30,02:38:54,1630290999,A676351344,WIND-STOW,-0.1
2021-08-30,02:38:58,1630291004,A676351344,WIND-STOW,-0.1
2021-08-30,02:39:14,1630291020,A676351344,WIND-STOW,0.1
2021-08-30,02:39:16,1630291022,A676351344,WIND-STOW,0.0
2021-08-30,02:39:17,1630291023,A676351344,WIND-STOW,-0.0
2021-08-30,02:39:51,1630291184,A675921301,WIND-STOW,1.9
